Youtuber,期間,正面情緒,負面情緒,正面情緒(前一天),正面情緒(前二天),正面情緒(後一天),正面情緒(後二天),負面情緒(前一天),負面情緒(前二天),負面情緒(後一天),負面情緒(後二天),當天正負情緒比,前一天正負情緒比,前二天正負情緒比,後一天正負情緒比,後二天正負情緒比,當天情緒比變化量,隔天情緒比變化量,前一後一情緒變化量,前二後二情緒變化量,聲量,前一天聲量,前二天聲量,後一天聲量,後二天聲量,當天聲量變化量,隔天聲量變化量,前一後一聲量變化量,前二後二聲量變化量,Dcard,Dcard內文,PTT,PTT內文,apple_news,apple_news內文,ettoday,ettoday內文,Mobile01,Mobile01內文,opview,g/b,sub,category,sorry
Dinter,2021/10/09,1065.0,1872.0,186.0,328.0,458.0,120.0,347.0,626.0,1185.0,350.0,0.5689102564102564,0.5360230547550432,0.5239616613418531,0.3864978902953586,0.3428571428571428,0.0328872016552131,-0.1824123661148977,-0.1495251644596845,-0.1811045184847102,6825.0,1236.0,2100.0,4046.0,987.0,5589.0,-2779.0,2810.0,-1113.0,[],[],[],[],['LOL台灣選手涉賭\u3000館長贊助從感動到失望！「不要欺騙我的感情」'],['《英雄聯盟》（LOL）世界賽5日開打，代表我國出賽的BYG在入圍賽以讓二追三之勢勝利，中路選手茂安卻爆出涉嫌賭博。BYG老闆、實況主丁特在臉書證實了，他表示此事件仍在調查中，不會包庇涉案選手。館長陳之漢身為贊助商，今天也在直播中難掩失望，感嘆「不要欺騙我的感情」。\n館長陳之漢今天在直播中說，昨天的比賽相當刺激，能夠逆轉勝，身為贊助商，他非常開心，但開心不到幾個小時，清晨就看到涉賭的新聞，睡一覺世界竟然變了，他坦言對電競圈不熟，困惑「這東西可以賭？」\n館長說，昨天看到這麼精采的比賽，還想說要聯絡老闆丁特，他想要加碼讓丁特帶選手去吃好料，沒想到卻發生這種事情，「我真的好難過喔！欺騙我的感情」，也希望檢調能介入調查。\n館長也提到丁特對選手們的付出，丁特要拉贊助、給選手薪水，真的很辛苦，館長坦言，「我也很生氣，但最難過的是阿特」，心疼丁特的努力付出全部毀了，館長晚間也在臉書發文「阿特加油，你辛苦了」力挺，也承諾會繼續贊助。（即時新聞中心／綜合報導）\n丁特\n茂安\n英雄聯盟\n館長\n陳之漢\n電競'],[],[],[],[],Dinter,bad,795000.0,電玩實況類,True
Dinter,2021/12/17,278.0,372.0,40.0,24.0,427.0,591.0,83.0,63.0,607.0,638.0,0.7473118279569892,0.4819277108433735,0.3809523809523809,0.7034596375617792,0.926332288401254,0.2653841171136157,-0.04385219039521,0.2215319267184057,0.545379907448873,1225.0,250.0,200.0,1960.0,3065.0,975.0,735.0,1710.0,2865.0,[],[],[],[],['不忍了｜丁特《天堂M》紫布風波\u3000遊戲橘子開吉了'],['日前實況主丁特砸下200萬的鑽石拼《天堂M》紫布製作，進行471次製作，只成功製作11個，機率只有 2.3%，比官方公告的製作率10%還低，向消保會提出申訴並要求官方回應，遊戲橘子今(12/17)發表三點聲明表示，網路直播主「丁特」持續散布不實資訊詆毀，不得不於12/10對被告「丁特」提起民事訴訟。\n丁特《天堂M》紫布風波。取自影片截圖\n圖片來源 : 蘋果新聞網\n針對此事件，遊戲橘子曾在10/8發表聲明指出，近日有網路直播主聲稱遊戲橘子擅自調低《天堂Ｍ》機率及未與韓版對齊，並透過社群及媒體工具，發表及散播諸多不實指控。本公司基於善意原則，在此前已主動書面說明，希望持續保持溝通及得到對方澄清，並強調支持轉蛋法，保障玩家權益，今天則再度發出聲明，表示已對丁特提起民事訴訟。(王雪玲／綜合報導)\n遊戲橘子數位科技今發表聲明如下：\n一、網路直播主「丁特」持續散布不實資訊詆毀本公司，雖本公司始終保持善意、開放的態度多次與其溝通、說明，但該直播主仍變本加厲繼續一意孤行，已嚴重危害本公司股東權益及商譽。\n二、本公司向來恪守政府法規，亦遵守與合作廠商之合約規範。本案經多個公務機關調查、說明後，並未認定本公司有廣告不實之狀況。\n三、「丁特」透過不實言論獲取可觀之流量與利益，從其自行之言論亦可證實。而網路產業瞬息萬變，經常創造出新型態之商業行為，「丁特」是擁有聲量的公眾人物，並藉直播及流量而獲利。因此，應要負起身為公眾人物在法律上應盡之查證義務，亦不應持續散播不實訊息。\n綜上所述，本公司\n不 得 不 於 1 10 年 12 月 10 日對 被告「丁特」 提 起 民事訴訟 。\n未來 本 公司 將 遵行 司 法 程序與 判斷 將 不 再 主 動發佈 或回應本案之 相關 訊 息 。\n遊戲橘子數位科技股份有限公司\n丁特\n《天堂M》\n紫布風波\n遊戲橘子'],[],[],[],[],Dinter,bad,795000.0,電玩實況類,True
Dinter,2021/12/18,427.0,607.0,278.0,40.0,591.0,1168.0,372.0,83.0,638.0,1586.0,0.7034596375617792,0.7473118279569892,0.4819277108433735,0.926332288401254,0.7364438839848676,-0.04385219039521,0.2228726508394747,0.1790204604442646,0.2545161731414941,1960.0,1225.0,250.0,3065.0,5289.0,735.0,1105.0,1840.0,5039.0,[],[],[],[],[],[],['花千萬被撕心裂肺提告⋯丁特全面開戰遊戲橘子：用我課的錢告我？'],[nan],[],[],Dinter,bad,795000.0,電玩實況類,True
Dinter,2021/12/19,591.0,638.0,427.0,278.0,1168.0,520.0,607.0,372.0,1586.0,1007.0,0.926332288401254,0.7034596375617792,0.7473118279569892,0.7364438839848676,0.5163853028798411,0.2228726508394747,-0.1898884044163863,0.0329842464230883,-0.2309265250771481,3065.0,1960.0,1225.0,5289.0,3105.0,1105.0,2224.0,3329.0,1880.0,['#新聞 橘子(6180)vs丁特'],['橘子對實況主丁特提出告訴\n各位對禮拜一的盤怎麼看\n我覺得公司還是在成長 均線也很漂亮\n會不會禮拜一暴跌之後回漲呢\n-\n更\n這次我相信散戶各位的力量了'],[],[],[],[],[],[],[],[],Dinter,bad,795000.0,電玩實況類,True
Dinter,2021/12/20,1168.0,1586.0,591.0,427.0,520.0,418.0,638.0,607.0,1007.0,815.0,0.7364438839848676,0.926332288401254,0.7034596375617792,0.5163853028798411,0.5128834355828221,-0.1898884044163863,-0.2200585811050265,-0.4099469855214128,-0.190576201978957,5289.0,3065.0,1960.0,3105.0,2352.0,2224.0,-2184.0,40.0,392.0,[],[],[],[],[],[],['丁特給遊戲橘子的公開信：我們想做的是遊戲主人，而非提款機'],[nan],[],[],Dinter,bad,795000.0,電玩實況類,True
Dinter,2021/12/29,13532.0,1745.0,74.0,58.0,5582.0,,86.0,96.0,271.0,,7.754727793696275,0.8604651162790697,0.6041666666666666,20.59778597785978,,6.894262677417205,12.843058184163503,19.73732086158071,,16676.0,330.0,350.0,6245.0,,16346.0,-10431.0,5915.0,,[],[],[],[],[],[],[],[],[],[],Dinter,bad,795000.0,電玩實況類,True
Dr. Ivan 6,2019/12/09,8.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,8.0,,,1.3333333333333333,,,-6.666666666666667,,,24.0,0.0,0.0,13.0,1.0,24.0,-11.0,13.0,1.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2019/12/12,5.0,8.0,1.0,4.0,27.0,6.0,0.0,3.0,10.0,4.0,0.625,,1.3333333333333333,2.7,1.5,,2.075,,0.1666666666666667,28.0,1.0,13.0,75.0,16.0,27.0,47.0,74.0,3.0,[],[],[],[],[],[],['【美肌補習班】擺脫臉部鬆弛下垂！按摩重點不是方向，而是「不要拉扯」'],[nan],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2019/12/13,27.0,10.0,5.0,1.0,6.0,6.0,8.0,0.0,4.0,2.0,2.7,0.625,,1.5,3.0,2.075,-1.2000000000000002,0.875,,75.0,28.0,1.0,16.0,11.0,47.0,-59.0,-12.0,10.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2019/12/31,10.0,1.0,3.0,0.0,10.0,0.0,3.0,0.0,2.0,1.0,10.0,1.0,,5.0,0.0,9.0,-5.0,4.0,,40.0,16.0,1.0,17.0,2.0,24.0,-23.0,1.0,1.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/01/13,13.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,1.8571428571428568,,,7.0,0.0,,5.142857142857142,,,45.0,0.0,0.0,24.0,3.0,45.0,-21.0,24.0,3.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/01/21,43.0,15.0,2.0,0.0,12.0,6.0,12.0,0.0,8.0,3.0,2.8666666666666667,0.1666666666666666,,1.5,2.0,2.7,-1.3666666666666667,1.3333333333333333,,117.0,24.0,3.0,42.0,19.0,93.0,-75.0,18.0,16.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/01/31,77.0,2.0,0.0,0.0,26.0,5.0,0.0,0.0,0.0,0.0,38.5,,,,,,,,,162.0,0.0,0.0,52.0,15.0,162.0,-110.0,52.0,15.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/03/09,14.0,5.0,0.0,1.0,13.0,2.0,0.0,0.0,10.0,1.0,2.8,,,1.3,2.0,,-1.4999999999999998,,,45.0,3.0,5.0,38.0,6.0,42.0,-7.0,35.0,1.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/03/10,13.0,10.0,14.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,1.3,2.8,,2.0,,-1.4999999999999998,0.7,-0.7999999999999998,,38.0,45.0,3.0,6.0,1.0,-7.0,-32.0,-39.0,-2.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/03/16,17.0,5.0,1.0,0.0,11.0,28.0,0.0,1.0,14.0,17.0,3.4,,0.0,0.7857142857142857,1.6470588235294117,,-2.6142857142857143,,1.6470588235294117,73.0,2.0,1.0,154.0,114.0,71.0,81.0,152.0,113.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/03/17,11.0,14.0,17.0,1.0,28.0,3.0,5.0,0.0,17.0,0.0,0.7857142857142857,3.4,,1.6470588235294117,,-2.6142857142857143,0.861344537815126,-1.7529411764705882,,154.0,73.0,2.0,114.0,23.0,81.0,-40.0,41.0,21.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/03/18,28.0,17.0,11.0,17.0,3.0,2.0,14.0,5.0,0.0,2.0,1.6470588235294117,0.7857142857142857,3.4,,1.0,0.861344537815126,,,-2.4,114.0,154.0,73.0,23.0,11.0,-40.0,-91.0,-131.0,-62.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/04/15,10.0,11.0,2.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.9090909090909092,2.0,0.1428571428571428,,,-1.0909090909090908,,,,42.0,16.0,20.0,1.0,3.0,26.0,-41.0,-15.0,-17.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/04/20,22.0,19.0,2.0,4.0,7.0,1.0,14.0,8.0,14.0,0.0,1.1578947368421053,0.1428571428571428,0.5,0.5,,1.0150375939849623,-0.6578947368421053,0.3571428571428571,,85.0,26.0,18.0,37.0,7.0,59.0,-48.0,11.0,-11.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/04/28,229.0,25.0,10.0,1.0,35.0,6.0,7.0,0.0,2.0,0.0,9.16,1.4285714285714286,,17.5,,7.731428571428571,8.34,16.071428571428573,,366.0,25.0,1.0,54.0,7.0,341.0,-312.0,29.0,6.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/05/06,55.0,16.0,3.0,10.0,13.0,21.0,1.0,6.0,2.0,16.0,3.4375,3.0,1.6666666666666667,6.5,1.3125,0.4375,3.0625,3.5,-0.3541666666666667,208.0,15.0,33.0,36.0,72.0,193.0,-172.0,21.0,39.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/06/08,32.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,5.333333333333333,,,1.3333333333333333,,,-4.0,,,76.0,1.0,0.0,21.0,3.0,75.0,-55.0,20.0,3.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/06/17,28.0,10.0,7.0,7.0,12.0,1.0,3.0,9.0,2.0,5.0,2.8,2.333333333333333,0.7777777777777778,6.0,0.2,0.4666666666666663,3.2,3.6666666666666665,-0.5777777777777777,91.0,29.0,37.0,49.0,14.0,62.0,-42.0,20.0,-23.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/06/30,15.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,15.0,0.0,,1.0,,15.0,-14.0,1.0,,34.0,2.0,1.0,9.0,11.0,32.0,-25.0,7.0,10.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/07/09,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,,,1.0,0.6666666666666666,,-1.0,,,10.0,2.0,1.0,6.0,10.0,8.0,-4.0,4.0,9.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/07/11,2.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,2.0,,0.0,-0.3333333333333333,,,-2.0,10.0,6.0,10.0,0.0,1.0,4.0,-10.0,-6.0,-9.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/07/15,7.0,6.0,0.0,0.0,10.0,2.0,0.0,1.0,7.0,1.0,1.1666666666666667,,0.0,1.4285714285714286,2.0,,0.2619047619047618,,2.0,53.0,0.0,1.0,44.0,6.0,53.0,-9.0,44.0,5.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/07/16,10.0,7.0,7.0,0.0,2.0,2.0,6.0,0.0,1.0,5.0,1.4285714285714286,1.1666666666666667,,2.0,0.4,0.2619047619047618,0.5714285714285714,0.8333333333333333,,44.0,53.0,0.0,6.0,13.0,-9.0,-38.0,-47.0,13.0,['#分享 正在使用的6款乳液心得'],['哈囉大家好\n這次要跟大家分享的是手邊的六款乳液乳霜\n原本這是最後一篇分享文\n但之前在好物研究室下單的 BROTER 好用的有點驚為天人\n所以應該會用他當結尾\n\n廢話不多說\n直接開始今天的評比👇👇\n----------------------------------------------------------------------------------\n膚況：\n夏天👉混和偏油\n冬天👉兩頰微乾\n\n選手：\n1️⃣ 理膚寶水 - 淨痘無瑕極效精華\n2️⃣ Jack Black-Nighttime BAK-up™ Retinol Alternative\n3️⃣ 森田藥妝-高純度玻尿酸潤白水凝霜\n4️⃣ 妮維雅霜\n5️⃣ 妮維雅美白潤膚乳\n6️⃣ 妮維雅晶煥透白\n\n提醒：\n每個人的蜜糖不一樣\n如果真的有很想用用看的產品還是建議親自試用才知道適不適合喔！\n-------------------------------------------------------------------------------------\n1️⃣ 理膚寶水 - 淨痘無瑕極效精華  (蝦皮 40ml/430$)\n\nhttps://i.imgur.com/k0uqOlx.jpg\n擦痘痘很好用，就算手賤擠出大傷口用了隔天就消腫，但他很小罐質地又比較稠，所以我都只擦紅腫長痘的地方。\n\n推薦指數：⭐️⭐️⭐️⭐️\n\n2️⃣ Jack Black-Nighttime BAK-up™ Retinol Alternative   (55ml/50美金)\n\nhttps://i.imgur.com/Lrx362e.jpg\n買JB送的試用品，內含A醇號稱有良好的抗老修復能力，目前會在大太陽底下奔走的那幾天晚上使用，不過感覺不太出效果XD。\n他蠻貴的在台灣又不好買，建議想嘗試的板友三思。\n\n推薦指數：⭐️⭐️\n\n3️⃣ 森田藥妝-高純度玻尿酸潤白水凝霜  (森田 100ml/199$)\n\nhttps://i.imgur.com/V5plR6R.jpg\n森田一直聽說CP值很高，所以就買了這個看起來便宜又厲害的水凝霜，不過他網路上寫適用臉部，盒子上卻寫身體乳，想請教板友們正確用法ORZ\n個人覺得用起來蠻好推開，但有點黏畢竟還是霜類；美白的部分用很久都沒啥感覺，所以現在都只拿來擦身體當保濕QQ。\n\n推薦指數：⭐️⭐️\n\n4️⃣ 妮維雅霜  (屈臣氏  150ml/119$)\n\nhttps://i.imgur.com/g7O4A1Z.jpg\n之前超紅的敷臉產品妮維雅霜，真的超便宜那麼大份量只要119元，看完婊姐推薦後手刀買了一罐回來用。\n我一個禮拜敷一次，擦掉當下臉會比較白又沒毛孔，但後來發現是他很油所以一定會殘留在臉上，跟粉底液一樣幫你遮瑕美白。用了那麼久還沒有皮膚變好的感覺，後來看dr.ivan的影片說他保濕蠻不錯的，可能要乾肌會比較有感。\np.s.他香味有點刺鼻用的時候要小心\n\n推薦指數：⭐️⭐️⭐️\n\n5️⃣ 妮維雅美白潤膚乳  (妮維雅 400ml+350ml/429$)\n\nhttps://i.imgur.com/iPjFDlP.jpg\n一直聽說她的美白效果很好所以趁著最近妮維雅身體乳系列兩瓶打折就入手了，我臉和身體都有擦，原本以為他會很滋潤殘留感重，但意外的超好吸收，大推！\n至於美白效果我覺得他沒辦法讓你一直返白，但能讓皮膚明亮一個色調，全身用的話膚色也會變得比較均勻。\n\n推薦指數：⭐️⭐️⭐️⭐️\n\n6️⃣ 妮維雅晶煥透白  (妮維雅 350ml+400ml/429$)\n\nhttps://i.imgur.com/AXZdNw1.jpg\n用起來跟妮維雅美白潤膚乳一樣很好吸收，在手上搓開後會發現質地比較水潤一點，擦完後有涼涼的感覺，很適合夏天！\n不過妮維雅美白乳液好像都有防曬成份，介意的話入手前要三思，我自己是沒差反而在出門塗防曬前還會擦一下XD\n\n推薦指數：⭐️⭐️⭐️⭐️\n-------------------------------------- 總結 -----------------------------------------\n好吸收：妮維雅粉紅＞妮維雅白＞理膚＞森田＞JB＞妮維雅霜\n會回購：妮維雅粉紅、理膚\n----------------------------------------------------------------------------------------\n打完才發現有一半都是妮維雅\n但我真的沒有葉配拉😂😂\n他蝦皮買美白身體乳真的蠻划算的有興趣的板友們可以去看看~'],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/08/03,7.0,13.0,0.0,1.0,52.0,9.0,0.0,4.0,6.0,4.0,0.5384615384615384,,0.25,8.666666666666666,2.25,,8.128205128205128,,2.0,59.0,0.0,12.0,89.0,29.0,59.0,30.0,89.0,17.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/08/04,52.0,6.0,7.0,0.0,9.0,9.0,13.0,0.0,4.0,4.0,8.666666666666666,0.5384615384615384,,2.25,2.25,8.128205128205128,-6.416666666666666,1.7115384615384617,,89.0,59.0,0.0,29.0,35.0,30.0,-60.0,-30.0,35.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/08/12,17.0,4.0,0.0,0.0,14.0,2.0,0.0,0.0,13.0,0.0,4.25,,,1.0769230769230769,,,-3.173076923076924,,,53.0,1.0,2.0,50.0,6.0,52.0,-3.0,49.0,4.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/08/13,14.0,13.0,17.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0769230769230769,4.25,,,,-3.173076923076924,,,,50.0,53.0,1.0,6.0,2.0,-3.0,-44.0,-47.0,1.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/08/20,12.0,6.0,1.0,4.0,6.0,1.0,3.0,4.0,2.0,0.0,2.0,0.3333333333333333,1.0,3.0,,1.6666666666666667,1.0,2.6666666666666665,,40.0,6.0,17.0,22.0,3.0,34.0,-18.0,16.0,-14.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/08/25,17.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,4.25,,,2.5,,,-1.75,,,54.0,1.0,0.0,51.0,6.0,53.0,-3.0,50.0,6.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/09/03,12.0,5.0,0.0,1.0,4.0,1.0,0.0,0.0,5.0,1.0,2.4,,,0.8,1.0,,-1.6,,,53.0,3.0,1.0,25.0,4.0,50.0,-28.0,22.0,3.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/09/22,10.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.5,,,,1.3333333333333333,,,,,47.0,0.0,0.0,1.0,17.0,47.0,-46.0,1.0,17.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/09/29,23.0,9.0,0.0,0.0,7.0,1.0,0.0,0.0,4.0,1.0,2.555555555555556,,,1.75,1.0,,-0.8055555555555554,,,97.0,1.0,0.0,18.0,3.0,96.0,-79.0,17.0,3.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/10/05,27.0,34.0,0.0,0.0,7.0,4.0,0.0,2.0,12.0,5.0,0.7941176470588235,,0.0,0.5833333333333334,0.8,,-0.2107843137254901,,0.8,157.0,4.0,8.0,62.0,38.0,153.0,-95.0,58.0,30.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
Dr. Ivan 6,2020/10/15,22.0,5.0,2.0,13.0,3.0,35.0,0.0,1.0,4.0,3.0,4.4,,13.0,0.75,11.666666666666666,,-3.65,,-1.333333333333334,55.0,4.0,33.0,17.0,67.0,51.0,-38.0,13.0,34.0,[],[],[],[],[],[],[],[],[],[],Dr.Ivan,bad,507000.0,知識教育類,True
